model, nodes, edges, abstract_nodes, abstract_edges, flip_edges, bisimulation_time, rectify_time_concrete_naive, rectify_time_concrete, rectify_time_abstract, number_of_rules, immutable_rules, core_concrete, abstract_concrete, abstract_core_final
re_aag.pickle, 316, 469, 218, 297, 0, 0.015205141000478761, 0.028882894999696873, 0.028234113999133115, 0.02042893200086837, 18, 3, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015205141000478761, 0.028766243000063696, 0.027184855000086827, 0.02222457000061695, 18, 4, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015205141000478761, 0.027964975999566377, 0.02896376199896622, 0.019620392999058822, 18, 5, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 260.8517542180016, 11.716220554000756, 0.008437765998678515, 15, 1, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 83.35831391799911, 20.441471818001446, 0.007137549999242765, 15, 2, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 268.22463025900106, 40.53430533000028, 0.006830627000454115, 15, 3, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 255.37657427500017, 50.65352223300033, 0.008846794999044505, 15, 4, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 291.2495068199987, 49.987605373000406, 0.011764824999772827, 15, 5, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.046514817000570474, 0.03831919999902311, 0.00591240799985826, 15, 1, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.0565675050002028, 0.05409671799861826, 0.005713696000384516, 15, 2, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.08387745700019877, 0.07930934400064871, 0.005581385999903432, 15, 3, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.11265597400051774, 0.1102892230010184, 0.007493607001379132, 15, 4, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.09976669100069557, 0.0958602749997226, 0.00916817799952696, 15, 5, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.002790201999232522, 0.0025178750001941808, 0.0025653409993537934, 13, 1, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.0024402560011367314, 0.0021373870004026685, 0.00593320600091829, 13, 2, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.004217374000290874, 0.004525389000264113, 0.004756967000503209, 13, 3, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.005232137998973485, 0.004960110998581513, 0.003105537000010372, 13, 5, 2, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.0033744630000001052, 0.003954215999328881, 0.002922084000601899, 13, 6, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.011148625999339856, 0.011120610000943998, 0.017548854999404284, 20, 1, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.021398578999651363, 0.01976972500051488, 0.017607961000976502, 20, 2, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.025161785999443964, 0.024353639000764815, 0.018341785998927662, 20, 3, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.029304768000656622, 0.02852339099990786, 0.020019169998704456, 20, 4, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.03169698999954562, 0.031175150999843027, 0.05360032600037812, 20, 5, 1, 2, 2
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.008820050999929663, 0.06287707699993916, 0.054537836000235984, 0.03197267599898623, 25, 3, 3, 3, 3
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.008820050999929663, 0.08173012000042945, 0.07195028100068157, 0.04602260899991961, 25, 8, 5, 5, 5
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.008820050999929663, 0.04477555000084976, 0.03861312200024258, 0.02100170099947718, 25, 10, 2, 2, 2
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.008820050999929663, 0.05794504400000733, 0.05020803200022783, 0.03795244699904288, 25, 14, 4, 4, 4
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.025293025999417296, 0.502305707999767, 0.43978004199925635, 0.4854700449977827, 47, 19, 19, 19, 19
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.025293025999417296, 0.29822572900047817, 0.28545033400041575, 0.5159003770004347, 47, 21, 2, 14, 13
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.025293025999417296, 0.5085730569990119, 0.45743800700074644, 0.5458562710009573, 47, 34, 13, 18, 17
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.2003001180000865, 0.17422986699966714, 0.06179686399991624, 29, 1, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.19391510199966433, 0.16910441999971226, 0.06470170200009306, 29, 2, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.5011922039993806, 0.44793052499881014, 0.06578593300037028, 29, 4, 2, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.31494951999957266, 0.2857142559987551, 0.06623445500008529, 29, 5, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.32511579200036067, 0.2934813980009494, 0.06631990599998971, 29, 6, 1, 1, 1
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.05749227599881124, 0.18866349600102694, 0.1615656769990892, 0.04278881900063425, 32, 1, 1, 1, 1
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.05749227599881124, 0.19175881199953437, 0.15981700500014995, 0.035614944999906584, 32, 2, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.04874627800018061, 0.19276300899946364, 0.1600613999999041, 0.043001330999686616, 32, 1, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.04874627800018061, 0.19129998000062187, 0.1619042949987488, 0.03528569599984621, 32, 2, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.1913864870002726, 1.3982315230005042, 0.6222108539986948, 0.021053728998595034, 25, 1, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.1913864870002726, 1.2664615000012418, 0.4737790670005779, 0.013893012999687926, 25, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.42271557800086157, 0.30235968099987076, 0.01717237899902102, 22, 1, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.3982630699993024, 0.31807296099941595, 0.014193302000421681, 22, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.7904882070015447, 0.6456731170001149, 0.023132258000259753, 22, 3, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.9190112270007376, 0.7856834560006973, 0.029380838001088705, 22, 4, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.4590129620009975, 0.3788529680005013, 1.1221305309991294, 22, 5, 1, 4, 4
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.008555643000363489, 0.009848977999354247, 0.009083005999855231, 0.016936664000240853, 16, 1, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.008555643000363489, 0.012808028001018101, 0.011974148999797762, 0.01779644999987795, 16, 2, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.008555643000363489, 0.021187250000366475, 0.0202255399999558, 0.01841714199872513, 16, 3, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.008555643000363489, 0.01883940200059442, 0.01787482300096599, 0.0168374250006309, 16, 4, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.008555643000363489, 0.02111323999997694, 0.02077152399942861, 0.021945750999293523, 16, 5, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.012084624999260996, 0.012275701999897137, 0.012022409999190131, 0.021439435999127454, 18, 1, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.012084624999260996, 0.024107052999170264, 0.02306265700099175, 0.020196970999677433, 18, 2, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.012084624999260996, 0.029531166001106612, 0.02960603599967726, 0.021053720000054454, 18, 3, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.012084624999260996, 0.028858851999757462, 0.027479596999910427, 0.02200724199974502, 18, 4, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.012084624999260996, 0.027188103000298725, 0.026366670999777853, 0.02138186900083383, 18, 5, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.956787969000288, 264.4869568230006, 12.245015892000083, 0.007913571000244701, 15, 1, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.956787969000288, 87.19049409500076, 20.553281709999283, 0.007379062999461894, 15, 2, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.956787969000288, 278.8850760139994, 43.044233174998226, 0.0064939490002871025, 15, 3, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.956787969000288, 271.44622447800066, 53.56733491799969, 0.009808060000068508, 15, 4, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.956787969000288, 309.01328501399985, 49.73938056900079, 0.011386194000806427, 15, 5, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.028525912999612046, 0.04772271600086242, 0.03956469400145579, 0.005768430000898661, 15, 1, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.028525912999612046, 0.05953343700093683, 0.05253504400025122, 0.005722393998439657, 15, 2, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.028525912999612046, 0.08582491200286313, 0.08264813999994658, 0.0060328869985823985, 15, 3, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.028525912999612046, 0.1087029549998988, 0.09932427399689914, 0.007209336999949301, 15, 4, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.028525912999612046, 0.09633465300066746, 0.09505023800011259, 0.010062876001029508, 15, 5, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0037041119976493064, 0.0032885600012377836, 0.003278665000834735, 0.003938890000426909, 13, 1, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0037041119976493064, 0.00278617900039535, 0.002689231998374453, 0.005658439000399085, 13, 2, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0037041119976493064, 0.0053254570011631586, 0.004904080000414979, 0.006284713002969511, 13, 3, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0037041119976493064, 0.00583851500050514, 0.0062991139966470655, 0.004922587002511136, 13, 5, 2, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0037041119976493064, 0.004207347999908961, 0.0041561680009181146, 0.004005836999567691, 13, 6, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.012342469002760481, 0.013522590998036321, 0.011459851000836352, 0.017430275001970585, 20, 1, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.012342469002760481, 0.020482821000769036, 0.01969290700071724, 0.017662931000813842, 20, 2, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.012342469002760481, 0.024710162997507723, 0.026337682000303175, 0.018999759999132948, 20, 3, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.012342469002760481, 0.03210112400120124, 0.030343218000780325, 0.020297398998081917, 20, 4, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.012342469002760481, 0.03295890499794041, 0.03136955499940086, 0.05269892699652701, 20, 5, 1, 2, 2
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.16484031999999993, 1.1201735, 0.4118174670000001, 0.008043237999999953, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.16484031999999993, 1.2894303160000002, 0.5969520399999997, 0.009861188999999548, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.27316877699999953, 1.101681556, 0.3759237520000003, 0.006909420999999583, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.27316877699999953, 1.2216657080000006, 0.5009585699999999, 0.00694291800000002, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.23280961199999872, 1.1175111569999991, 0.3814832300000006, 0.006816433000000899, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.23280961199999872, 1.2071901570000012, 0.49143337399999965, 0.006937788000000111, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.21532133999999914, 1.0677762820000005, 0.3777434479999986, 0.0070635459999994765, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.21532133999999914, 1.203253668000002, 0.5405636279999975, 0.008169937999998211, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.23259856099999965, 1.1454724700000014, 0.4247690689999999, 0.008296959999999132, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.23259856099999965, 1.3679183279999982, 0.5395920140000001, 0.007006916000001695, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.24193442600000026, 1.0909823779999996, 0.4116801859999981, 0.008703882000002494, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.24193442600000026, 1.2301015570000011, 0.5836805599999977, 0.008655646000001127, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.2113190280000019, 1.1230634130000006, 0.4120567289999997, 0.007312512000002158, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.2113190280000019, 1.2574265320000002, 0.5231641119999999, 0.0072786289999982046, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.19821896399999872, 1.1126582589999998, 0.410844995999998, 0.008442016000000052, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.19821896399999872, 1.2394625280000007, 0.5058572229999996, 0.0071353950000059285, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.23292024300000236, 1.137597233000001, 0.39185102200000443, 0.0072181769999986045, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.23292024300000236, 1.2076609520000048, 0.5267426119999996, 0.007022388000002877, 23, 2, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.26200964899999946, 1.1048246070000047, 0.44680324599999466, 0.00888641699999937, 23, 1, 1, 1, 1
aag_sg.pickle, 7769, 18571, 102, 157, 0, 0.26200964899999946, 1.2941199679999968, 0.5638381519999953, 0.007101414999993949, 23, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 49.730265781, -1, 31.72286822700005, 0.024200677000067117, 21, 1, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 49.730265781, -1, 74.48368967799979, 0.025420368999903076, 21, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 49.730265781, -1, 105.6001304910003, 0.020687734999683016, 21, 3, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 49.730265781, -1, 178.82231173799983, 290.69231244599996, 21, 4, 1, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 49.730265781, -1, 273.81064022500004, 206.74587674399936, 21, 6, 2, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.67103653800041, -1, 34.99496607800029, 0.024817333000100916, 21, 1, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.67103653800041, -1, 82.75075363800079, 0.026088049999998475, 21, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.67103653800041, -1, 125.68705163400045, 0.026699494999775197, 21, 3, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.67103653800041, -1, 200.67560399399918, 227.03370098699997, 21, 4, 1, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.67103653800041, -1, 297.31209768900044, 215.5757411049999, 21, 6, 2, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 65.48944979600128, -1, 32.507282861999556, 0.024257914001282188, 21, 1, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 65.48944979600128, -1, 90.22841469100058, 0.029403544000160764, 21, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 65.48944979600128, -1, 94.20562338800119, 0.024336882001080085, 21, 3, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 65.48944979600128, -1, 181.82314971100095, 188.7976061929985, 21, 4, 1, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 65.48944979600128, -1, 272.97893125500013, 225.45169919799991, 21, 6, 2, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 71.20943203299976, -1, 30.190954061999946, 0.023258520999661414, 21, 1, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 71.20943203299976, -1, 81.05259041599857, 0.02532195599997067, 21, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 71.20943203299976, -1, 109.95104348699897, 0.02503662799972517, 21, 3, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 71.20943203299976, -1, 196.5602514279999, 212.5887626019976, 21, 4, 1, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 71.20943203299976, -1, 271.60411677699994, 208.72748514200066, 21, 6, 2, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 66.83807815700129, -1, 32.29045219299951, 0.025406509997992544, 21, 1, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 66.83807815700129, -1, 74.22230726699854, 0.025325919999886537, 21, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 66.83807815700129, -1, 175.88800962900132, 0.06332158900113427, 21, 3, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 66.83807815700129, -1, 180.6934586089992, 192.5943280379979, 21, 4, 1, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 66.83807815700129, -1, 270.3648382749998, 193.1280002800013, 21, 6, 2, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.55958605600244, -1, 32.491629116000695, 0.023122969996620668, 21, 1, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.55958605600244, -1, 81.1401363799996, 0.025786792000872083, 21, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.55958605600244, -1, 99.06449546100339, 0.01744336000047042, 21, 3, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.55958605600244, -1, 169.20539804299915, 198.7135492769994, 21, 4, 1, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.55958605600244, -1, 260.7885558599992, 201.09480443600114, 21, 6, 2, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 64.53260090600088, -1, 32.06243789299697, 0.023165752998465905, 21, 1, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 64.53260090600088, -1, 73.86873182599811, 0.025442288002523128, 21, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 64.53260090600088, -1, 98.98503907600025, 0.025917536000633845, 21, 3, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 64.53260090600088, -1, 183.2832340649984, 208.45133694499964, 21, 4, 1, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 64.53260090600088, -1, 267.2190675950005, 206.91050544599784, 21, 6, 2, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.17340960300135, -1, 32.25800521400015, 0.02563916200233507, 21, 1, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.17340960300135, -1, 77.73216666700318, 0.026176078001299175, 21, 2, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.17340960300135, -1, 109.30837781300215, 0.023999196997465333, 21, 3, 1, 1, 1
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.17340960300135, -1, 184.1020629309969, 205.56542773299952, 21, 4, 1, 3, 2
i1K_orig.pickle, 1151907, 2800445, 233, 343, 0, 68.17340960300135, -1, 266.2404327740005, 203.80381528799626, 21, 6, 2, 3, 2
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3072.352271358, -1, -1, 0.03481168300004356, 15, 2, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3072.352271358, -1, -1, 0.04238008999982412, 15, 3, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3072.352271358, -1, -1, 0.06037743799970485, 15, 4, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3072.352271358, -1, -1, 0.05046744799983571, 15, 5, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3512.0284712270004, -1, 370.1071416750001, 0.04688890199940943, 15, 1, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3512.0284712270004, -1, -1, 0.07671054800084676, 15, 2, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3512.0284712270004, -1, -1, 0.04804164900087926, 15, 3, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3512.0284712270004, -1, -1, 0.05246511699988332, 15, 4, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3512.0284712270004, -1, -1, 0.04369439900074212, 15, 5, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3655.8490508740015, -1, 369.3173395260019, 0.05265501000030781, 15, 1, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3655.8490508740015, -1, -1, 0.05834281300121802, 15, 2, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3655.8490508740015, -1, -1, 0.04532209500030149, 15, 3, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3655.8490508740015, -1, -1, 0.05164723900088575, 15, 4, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3655.8490508740015, -1, -1, 0.04110779999973602, 15, 5, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3702.2817107750016, -1, 398.18216352200034, 0.05277585099975113, 15, 1, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3702.2817107750016, -1, -1, 0.055818460998125374, 15, 2, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3702.2817107750016, -1, -1, 0.04853267400176264, 15, 3, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3702.2817107750016, -1, -1, 0.05783419300132664, 15, 4, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3702.2817107750016, -1, -1, 0.058383110001159366, 15, 5, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 5399.022488660998, -1, 399.94543777299987, 0.06711075900238939, 15, 1, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 5399.022488660998, -1, -1, 0.04153631100052735, 15, 2, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 5399.022488660998, -1, -1, 0.04416196500096703, 15, 3, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 5399.022488660998, -1, -1, 0.05774538200057577, 15, 4, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 5399.022488660998, -1, -1, 0.06241087199305184, 15, 5, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3904.951184448997, -1, -1, 0.539624241006095, 15, 1, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3904.951184448997, -1, -1, 0.9866572190003353, 15, 2, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3904.951184448997, -1, -1, 0.3163640599959763, 15, 3, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3904.951184448997, -1, -1, 0.2342836680036271, 15, 4, 1, 1, 1
synthetic_xl.pickle, 9452752, 31658789, 218, 350, 0, 3904.951184448997, -1, -1, 0.25115091200132156, 15, 5, 1, 1, 1
